customerid,exited,surname,creditscore,geography,gender,age,tenure,balance,hascrcard,isactivemember,estimatedsalary,bank_products
15623630,1,Foster,634,Germany,Female,56.0,3,116251.24,0,1,42429.88,MortgageLoan
15774316,0,Moretti,630,France,,37.0,6,0.0,1,1,82647.65,"CheckingAccount,CreditCard"
15695097,0,Chiedozie,564,Germany,Female,30.0,0,100954.88,0,0,134175.15,"AutoLoan,CertificateOfDeposit"
15645404,1,Okwukwe,625,France,Female,51.0,4,124620.01,1,0,92243.94,"CertificateOfDeposit,PersonalLoan"
15750574,0,Lumholtz,677,Spain,Female,34.0,4,0.0,1,1,6175.53,"MortgageLoan,CreditCard"
15636812,0,Rose,583,France,Male,40.0,9,112701.04,0,0,29213.63,RetirementAccount
15712068,0,Wan,592,Spain,Male,45.0,8,84692.5,0,1,67214.02,MortgageLoan
15652030,1,De Bernales,637,Germany,Male,49.0,2,108204.52,1,0,169037.84,CertificateOfDeposit
15577398,0,Prof. Ch'eng,850,France,Male,30.0,6,86449.39,1,1,188809.23,CheckingAccount
15756848,0,Edmondson,633,Spain,Male,42.0,10,0.0,0,1,79408.17,RetirementAccount
15806929,0,Ch'ien,751,Germany,Male,36.0,5,73194.99,1,1,89222.66,CheckingAccount
15656005,0,Dr. Millar,592,Germany,Male,31.0,7,124593.23,1,0,86079.67,AutoLoan
15722632,1,Dickson,716,Germany,Male,50.0,2,119655.77,1,1,12944.17,AutoLoan
15794356,0,Toscani,641,Germany,Male,42.0,3,121765.37,1,1,166516.84,"InvestmentFund,AutoLoan"
15659656,0,Dr. Pan,849,France,Male,35.0,4,110837.73,0,0,126419.8,AutoLoan
15588341,0,Chigozie,647,Spain,Male,47.0,10,99835.17,0,1,89103.05,HomeEquityLoan
15709142,0,Sagese,608,Germany,Female,30.0,2,91057.37,1,0,132973.17,"CheckingAccount,AutoLoan"
15627042,0,Reilly,555,France,Female,26.0,7,0.0,1,0,93122.41,"SavingsAccount,RetirementAccount"
15627517,0,Taylor,497,Spain,Male,27.0,7,149400.27,0,0,167522.19,RetirementAccount
15803032,0,Yen,599,Germany,Male,38.0,9,89111.63,0,0,157239.6,RetirementAccount
15665129,0,Kapustin,545,Germany,Male,33.0,1,132527.9,0,1,107429.71,"HomeEquityLoan,CertificateOfDeposit"
15628272,0,Singh,774,France,Female,36.0,9,114997.42,1,0,75304.09,PersonalLoan
15678206,0,Yeh,464,France,Male,46.0,6,161798.53,1,0,182944.47,InvestmentFund
15678427,0,Genovese,696,Germany,Female,27.0,2,96129.32,1,1,5983.7,"RetirementAccount,CreditCard"
15678067,0,Boyle,667,Spain,Male,45.0,3,0.0,0,0,163655.01,"CertificateOfDeposit,AutoLoan"
15793331,0,Blair,812,France,Male,32.0,5,133050.97,1,0,89385.92,"CertificateOfDeposit,PersonalLoan"
15699532,0,Okagbue,516,France,Male,51.0,8,120124.35,0,1,168773.54,"AutoLoan,RetirementAccount"
15605827,0,Khan,645,France,Male,39.0,8,0.0,0,0,96864.36,"SavingsAccount,CreditCard"
15643635,0,Robertson,664,Spain,Male,32.0,5,133705.74,0,0,134455.84,InvestmentFund
15787710,0,Tikhonov,427,Spain,Female,39.0,9,0.0,1,0,28368.37,"MortgageLoan,CheckingAccount"
15614137,0,MacDonald,685,France,Female,40.0,7,0.0,1,0,103898.59,"CheckingAccount,HomeEquityLoan"
15754494,0,Ah Mouy,585,France,Female,33.0,4,152805.05,1,0,63239.65,RetirementAccount
15713440,1,Barese,519,Germany,Female,21.0,1,151701.45,1,1,170138.68,"AutoLoan,CertificateOfDeposit,HomeEquityLoan"
15803479,0,Winter-Irving,708,France,Female,67.0,1,0.0,0,1,3837.08,"SavingsAccount,CertificateOfDeposit"
15709639,0,Wilson,717,France,Female,22.0,5,112465.06,1,1,92977.75,CreditCard
15601719,0,Fiorentino,465,Germany,Male,24.0,6,156007.09,1,0,191368.37,MortgageLoan
15772482,1,Iloerika,829,Germany,Male,28.0,3,132405.52,1,0,104889.2,"CreditCard,RetirementAccount,MortgageLoan"
15591489,0,Davison,826,France,Male,26.0,5,142662.68,0,0,60285.3,CertificateOfDeposit
15629002,0,Hamilton,747,Germany,Male,36.0,8,102603.3,1,1,180693.61,"MortgageLoan,CertificateOfDeposit"
15798053,0,Nnachetam,707,Spain,Male,32.0,9,0.0,1,0,126475.79,"InvestmentFund,RetirementAccount"
15753895,0,Blue,590,Spain,Male,37.0,1,0.0,0,0,133535.99,"CreditCard,InvestmentFund"
15595426,1,Madukwe,603,Spain,Male,57.0,6,105000.85,1,1,87412.24,"SavingsAccount,CheckingAccount"
15645815,0,Mills,615,France,Male,45.0,5,0.0,1,1,164886.64,"SavingsAccount,MortgageLoan"
15632848,0,Ferrari,634,France,Female,36.0,1,69518.95,1,0,116238.39,HomeEquityLoan
15703068,0,Nixon,716,Germany,Male,41.0,8,126145.54,1,1,138051.19,"PersonalLoan,RetirementAccount"
15791513,1,Manfrin,647,France,Male,41.0,4,138937.35,1,1,101617.64,HomeEquityLoan
15587210,0,McCartney,591,Germany,Female,44.0,10,113581.98,1,0,1985.41,AutoLoan
15793803,0,Robinson,574,France,Male,34.0,1,112572.39,0,0,165626.6,PersonalLoan
15787756,1,Nkemdirim,467,Germany,Male,51.0,10,114514.71,1,0,177784.68,"InvestmentFund,RetirementAccount"
15723437,0,Sal,701,France,Female,35.0,2,0.0,1,1,65765.22,"RetirementAccount,CreditCard"
15702715,0,Kao,747,France,Female,34.0,10,0.0,1,1,50759.8,"CertificateOfDeposit,InvestmentFund"
15809872,0,Ikechukwu,650,France,Male,32.0,2,84906.45,1,0,163216.48,InvestmentFund
15644295,0,Hargreaves,731,Spain,Female,,2,126816.18,1,1,74850.93,AutoLoan
15778694,0,Sievier,638,Germany,Female,26.0,1,105249.76,1,1,23491.09,"CertificateOfDeposit,RetirementAccount"
15759555,0,Murphy,569,Spain,Male,41.0,2,0.0,1,0,134272.57,"InvestmentFund,SavingsAccount"
15631406,0,Munro,459,Germany,Male,50.0,5,109387.9,1,0,155721.15,CheckingAccount
15616676,1,Donnelly,632,Germany,Male,23.0,3,122478.51,1,0,147230.77,HomeEquityLoan
15771154,0,North,683,France,Female,73.0,8,137732.23,1,1,133210.44,"AutoLoan,RetirementAccount"
15669491,0,Cruz,850,France,Female,46.0,2,157866.77,1,1,18986.12,CertificateOfDeposit
15697691,0,Sinclair,512,France,Female,41.0,6,0.0,1,1,100507.81,PersonalLoan
15665180,1,Vasiliev,616,France,Female,31.0,3,136789.14,1,0,59346.4,HomeEquityLoan
15752588,0,Vasilyeva,664,France,Male,36.0,1,0.0,1,1,95372.64,"SavingsAccount,CreditCard"
15743051,0,Hamilton,694,France,Male,30.0,10,144684.03,1,1,31805.49,HomeEquityLoan
15571873,0,Sung,655,France,Male,24.0,9,107065.31,1,1,51959.82,SavingsAccount
15679743,0,Genovesi,607,France,Female,33.0,8,91301.72,0,1,130824.57,HomeEquityLoan
15769412,1,Atkinson,684,Spain,Male,39.0,4,207034.96,0,0,157694.76,"CreditCard,CertificateOfDeposit"
15775124,0,Watterston,763,Spain,Male,37.0,8,0.0,1,1,933.38,"HomeEquityLoan,SavingsAccount"
15732113,0,Butters,671,Spain,Male,50.0,8,0.0,0,1,2560.11,MortgageLoan
15578141,1,Chien,592,,Male,38.0,3,0.0,1,1,12905.89,AutoLoan
15595874,0,Gorbunova,666,Spain,Female,36.0,6,0.0,1,0,176692.87,"MortgageLoan,HomeEquityLoan"
15755642,0,Bulgakov,667,France,Male,34.0,5,0.0,1,1,102908.63,"AutoLoan,CreditCard"
15576526,0,Steele,850,Spain,Male,36.0,6,0.0,0,1,41291.05,"InvestmentFund,RetirementAccount"
15792489,0,Polyakova,622,Spain,Male,42.0,9,0.0,1,0,119127.06,"SavingsAccount,HomeEquityLoan"
15733705,0,Bull,577,France,Female,30.0,8,92472.1,0,1,126434.61,"MortgageLoan,CreditCard"
15807221,0,Weaver,555,Spain,Male,21.0,1,0.0,0,0,103901.35,"SavingsAccount,CheckingAccount"
15573045,0,Earl,547,France,Male,62.0,10,127738.75,1,1,85153.0,"RetirementAccount,MortgageLoan"
15756824,0,Giordano,613,Germany,Female,50.0,5,101242.98,1,0,12493.61,"RetirementAccount,MortgageLoan"
15773520,0,Dr. Begg,672,France,Female,43.0,4,92599.55,1,1,167336.78,"HomeEquityLoan,CreditCard"
15627439,0,Dr. Pickering,624,Spain,Female,36.0,10,0.0,0,1,186180.42,"MortgageLoan,RetirementAccount"
15701439,1,Fanucci,698,Spain,Female,50.0,1,0.0,1,0,88566.9,"RetirementAccount,PersonalLoan,MortgageLoan,HomeEquityLoan"
15785352,1,Chang,606,,Male,37.0,6,82373.94,0,0,172526.9,RetirementAccount
15616525,0,Sopuluchi,720,Spain,Male,31.0,4,141356.47,0,0,137985.69,InvestmentFund
15717489,1,Martin,835,France,Male,23.0,9,0.0,1,0,19793.73,RetirementAccount
15795737,0,McNaughtan,771,Spain,Female,47.0,3,72664.0,1,1,107874.39,"InvestmentFund,CertificateOfDeposit"
15693877,0,Stewart,811,France,Female,47.0,3,123365.34,0,0,171995.34,"SavingsAccount,AutoLoan"
15576111,0,Reagan,734,Germany,Male,33.0,5,121898.58,1,0,61829.89,CheckingAccount
15595713,0,Heller,548,Spain,Male,,6,0.0,1,1,31728.35,InvestmentFund
15808868,1,Nwokeocha,652,France,Female,31.0,3,103696.97,0,0,155221.05,"HomeEquityLoan,RetirementAccount,CreditCard"
15708193,0,Liu,707,France,Male,33.0,2,0.0,0,0,130866.95,"CertificateOfDeposit,SavingsAccount"
15697801,1,Sokolova,605,Germany,Female,56.0,1,74129.18,1,1,62199.78,"CreditCard,CheckingAccount"
15770121,0,Dr. Bancroft,623,France,Female,34.0,9,0.0,1,0,24255.21,RetirementAccount
15800524,0,Nnanna,686,Germany,Male,29.0,3,185379.02,1,0,64679.07,RetirementAccount
15686236,1,Trevisani,525,Germany,Female,47.0,1,118087.68,1,0,88120.78,MortgageLoan
15659807,0,Nwachinemelu,657,Spain,Male,41.0,8,109402.13,1,1,66463.62,MortgageLoan
15736078,1,Ting,730,Germany,Female,33.0,7,130367.87,1,0,15142.1,HomeEquityLoan
15620836,0,Lo Duca,816,Germany,Female,34.0,2,108410.87,1,0,102908.91,"AutoLoan,MortgageLoan"
15698184,0,Marshall,484,France,Female,50.0,2,90408.16,0,0,48170.57,"CreditCard,HomeEquityLoan"
15717643,0,Band,728,France,Female,34.0,6,90425.15,1,1,11597.69,"SavingsAccount,RetirementAccount"
15776596,1,Ferri,730,Spain,Female,39.0,6,140094.59,1,0,172450.04,PersonalLoan
15814757,0,Carter,477,Spain,Male,31.0,9,0.0,0,1,184061.17,"CreditCard,MortgageLoan"
15812607,1,Wilson,663,Germany,Female,46.0,6,95439.4,1,1,21038.58,HomeEquityLoan
15663888,0,Connor,549,Germany,Male,34.0,6,204017.4,1,0,109538.35,"RetirementAccount,CheckingAccount"
15748882,0,Dr. Reid,714,Spain,Male,29.0,9,0.0,1,0,129192.55,"CertificateOfDeposit,SavingsAccount"
15690829,1,Sandefur,430,Germany,Male,49.0,3,137115.16,1,0,146516.86,CheckingAccount
15695819,0,Bidwill,504,Germany,Male,43.0,5,134740.19,1,0,181430.91,"MortgageLoan,InvestmentFund"
15696834,0,Cone,530,France,Female,29.0,5,0.0,0,0,121451.21,"AutoLoan,InvestmentFund"
15797710,0,Saunders,619,Germany,Male,29.0,4,98955.87,0,1,131712.51,CertificateOfDeposit
15700654,0,Liardet,617,Germany,Male,44.0,9,49157.09,1,0,53294.17,"RetirementAccount,AutoLoan"
15583764,0,Wilkes,791,Germany,Male,31.0,1,130240.33,0,0,96546.55,CertificateOfDeposit
15688849,1,Martin,609,France,Male,48.0,1,108019.27,1,1,184524.65,"InvestmentFund,MortgageLoan,AutoLoan"
15661473,1,Boni,780,Germany,Male,51.0,4,126725.25,1,0,195259.31,SavingsAccount
15601030,0,Patel,777,Germany,Female,34.0,5,96693.66,1,1,172618.52,AutoLoan
15789557,0,Howell-Price,817,Germany,Female,,7,129810.6,1,1,59259.44,InvestmentFund
15745250,1,Simpson,850,France,Male,58.0,8,156652.13,0,0,25899.21,RetirementAccount
15590349,1,Rowland,732,France,Female,36.0,9,0.0,0,0,3749.0,HomeEquityLoan
15741693,0,Barnard,693,,Male,40.0,4,130661.96,1,1,101918.96,SavingsAccount
15618446,0,Nnonso,576,France,Female,50.0,8,0.0,1,1,57802.62,"HomeEquityLoan,CertificateOfDeposit"
15766552,0,Rossi,643,France,Male,37.0,6,0.0,0,0,142454.77,"HomeEquityLoan,PersonalLoan"
15668775,0,Pendred,757,France,Male,,3,130747.1,1,0,143829.54,CertificateOfDeposit
15757895,0,Martin,569,Germany,Male,30.0,6,106629.49,0,1,44114.88,CreditCard
15774551,0,K?,772,Spain,Male,36.0,3,112029.83,1,1,186948.35,CheckingAccount
15684011,0,Miller,576,Germany,Male,29.0,7,130575.26,0,1,173629.78,PersonalLoan
15736146,0,Afamefula,608,Germany,Male,28.0,4,96679.71,1,1,49133.45,RetirementAccount
15656286,0,Sims,794,France,Male,33.0,0,0.0,0,0,178122.71,"InvestmentFund,CertificateOfDeposit"
15774847,0,Dr. Knight,593,France,Male,50.0,6,171740.69,0,0,20893.61,CheckingAccount
15619340,0,Obijiaku,597,Spain,Male,38.0,1,0.0,1,0,41303.29,"MortgageLoan,CertificateOfDeposit"
15815656,1,Hopkins,541,Germany,Female,39.0,9,100116.67,1,1,199808.1,CreditCard
15623357,0,Onio,692,Germany,Male,24.0,2,120596.93,0,1,180490.53,HomeEquityLoan
15601324,0,Black,697,France,Female,48.0,1,0.0,1,1,87400.53,"MortgageLoan,InvestmentFund"
15715510,0,Eluemuno,768,France,Male,29.0,2,95984.69,1,1,73686.75,"InvestmentFund,PersonalLoan"
15663770,0,Doyle,802,France,Male,38.0,1,142557.11,1,1,172497.73,RetirementAccount
15779267,0,Dr. Onyemere,584,France,Male,47.0,5,0.0,1,0,89286.29,"PersonalLoan,CertificateOfDeposit"
15597957,0,Rahman,614,Spain,Male,66.0,2,0.0,0,1,180082.7,"CheckingAccount,HomeEquityLoan"
15584620,1,Su,850,Germany,Female,36.0,6,143644.16,1,0,22102.25,MortgageLoan
15750772,0,Walker,671,France,Female,38.0,6,132129.72,0,1,76068.95,SavingsAccount
15706557,1,Ferguson,626,France,Female,52.0,0,0.0,1,0,32159.46,"MortgageLoan,CreditCard"
15594391,1,Samaniego,770,France,Female,68.0,2,183555.24,0,0,159557.28,PersonalLoan
15661656,0,Onwumelu,633,France,Male,38.0,2,91902.56,1,1,107673.35,"CertificateOfDeposit,CreditCard"
15631217,0,Young,663,France,Male,40.0,6,156218.19,0,1,33607.72,CheckingAccount
15588955,1,Dr. Mazzi,581,Germany,Female,43.0,5,93259.57,1,0,141035.65,"CheckingAccount,RetirementAccount,CreditCard"
15758252,0,Toscano,561,Germany,Female,45.0,2,168085.38,0,1,115719.08,"PersonalLoan,CertificateOfDeposit"
15740223,1,Walton,479,Germany,Male,51.0,1,107714.74,1,0,86128.21,"AutoLoan,CheckingAccount,CreditCard"
15805413,0,Chiang,769,France,Female,31.0,6,117852.26,1,0,147668.64,"MortgageLoan,HomeEquityLoan"
15635116,1,Burgos,659,Spain,Male,60.0,2,0.0,1,0,177480.45,AutoLoan
15764892,0,Spinelli,590,Spain,Female,51.0,10,84474.62,1,1,190937.09,"PersonalLoan,CreditCard"
15795936,0,Lung,560,France,Male,50.0,3,0.0,1,0,84531.79,"CheckingAccount,MortgageLoan"
15655232,0,Noble,437,Germany,Male,35.0,6,126803.34,1,1,161133.4,"AutoLoan,RetirementAccount"
15640133,0,Pai,661,France,,34.0,0,0.0,1,0,185555.63,"SavingsAccount,CheckingAccount"
15751524,0,Chigozie,677,Germany,Female,36.0,10,68806.84,1,0,33075.24,SavingsAccount
15670552,0,Peavy,560,France,Female,31.0,3,115141.18,1,0,39806.75,CheckingAccount
15623966,0,Dr. Yermakov,578,France,Female,35.0,2,0.0,0,1,26389.92,"CertificateOfDeposit,MortgageLoan"
15752193,0,Burton,421,Spain,Male,,6,90723.36,1,1,12162.76,CheckingAccount
15607269,0,Costa,492,Germany,Female,49.0,2,151249.45,1,1,167237.94,"CreditCard,MortgageLoan"
15700752,0,Pugliesi,545,France,Female,32.0,6,0.0,1,1,52067.37,"SavingsAccount,CheckingAccount"
15777901,1,Lindell,640,Germany,Female,43.0,9,94752.49,1,0,184006.36,SavingsAccount
15639117,1,Sorenson,624,Spain,Female,34.0,6,0.0,1,0,582.59,AutoLoan
15720203,0,Arcuri,577,Spain,Male,28.0,7,0.0,1,0,143274.41,MortgageLoan
15586236,1,Banks,704,France,Male,31.0,5,132084.66,1,1,54474.48,"CheckingAccount,PersonalLoan,SavingsAccount"
15676645,0,Parry,523,France,Male,,5,0.0,1,1,121428.2,"SavingsAccount,PersonalLoan"
15715988,0,Cockett,793,France,,35.0,2,0.0,1,1,79704.12,"MortgageLoan,AutoLoan"
15603749,1,Galkina,564,France,Female,53.0,2,45472.28,1,1,41055.71,CertificateOfDeposit
15608956,0,Su,711,France,Male,33.0,1,0.0,0,0,41590.4,PersonalLoan
15733872,1,Marino,791,Germany,Female,33.0,10,130229.71,0,0,54019.93,"SavingsAccount,CreditCard"
15666982,0,Spears,629,Germany,Female,38.0,9,123948.85,1,0,76053.07,CreditCard
15602647,1,Cunningham,729,Germany,Male,39.0,6,127415.85,1,1,184977.2,PersonalLoan
15623063,1,Taylor,651,Germany,Male,35.0,8,110067.71,1,0,127678.95,PersonalLoan
15682928,0,Chiazagomekpere,695,Spain,Male,39.0,4,65521.2,1,1,1243.97,AutoLoan
15729246,0,Hardacre,847,Spain,Male,31.0,5,0.0,1,1,76326.67,"PersonalLoan,CheckingAccount"
15588928,0,Maslow,704,France,Male,47.0,5,0.0,1,1,145338.61,"HomeEquityLoan,InvestmentFund"
15803352,0,Scott,613,Germany,Male,33.0,3,155736.42,1,1,57751.21,"CreditCard,MortgageLoan"
15607485,0,Dr. Wakelin,692,Spain,Female,29.0,4,0.0,0,0,138880.24,"RetirementAccount,MortgageLoan"
15656249,0,Esposito,720,France,Female,34.0,3,118307.57,1,1,136120.29,"CreditCard,SavingsAccount"
15761783,0,Shah,577,France,Male,41.0,6,0.0,1,1,167621.18,MortgageLoan
15716605,0,Chukwufumnanya,710,Germany,Female,24.0,7,103099.17,1,0,173276.62,"HomeEquityLoan,MortgageLoan"
15757425,0,Fleming,716,France,Female,38.0,1,0.0,1,1,99661.46,"PersonalLoan,CreditCard"
15603096,1,Dr. Lori,410,France,Male,33.0,6,125789.69,0,0,66333.56,SavingsAccount
15588580,0,Kennedy,584,Germany,Female,36.0,4,109646.83,1,1,70240.79,CheckingAccount
15770539,0,Walters,792,France,Male,30.0,1,127187.86,1,1,113553.42,PersonalLoan
15572022,0,Han,605,France,Female,36.0,6,0.0,0,1,690.84,AutoLoan
15571843,0,Lawrence,486,Spain,Male,24.0,1,0.0,1,0,98802.76,MortgageLoan
15752502,0,Cooke,615,France,Male,41.0,4,130385.82,0,1,130661.95,CheckingAccount
15609058,0,Wan,676,France,Male,23.0,1,107787.47,0,1,116378.82,SavingsAccount
15775108,0,Dr. Lo Duca,571,France,Male,34.0,1,99325.04,0,1,186052.15,"RetirementAccount,PersonalLoan"
15708904,0,Yermakova,850,France,Female,37.0,9,0.0,0,0,100101.06,MortgageLoan
15600086,0,Combs,717,France,Male,48.0,7,123764.95,1,1,169952.82,SavingsAccount
15814675,1,Chien,642,Germany,Female,39.0,8,128264.03,1,0,61792.76,RetirementAccount
15572777,0,Meng,780,Spain,Male,47.0,7,86006.21,1,1,37973.13,AutoLoan
15585106,0,Calabresi,492,Germany,Female,38.0,8,57068.43,1,0,188974.81,"CheckingAccount,PersonalLoan"
15738936,0,Stevenson,760,Germany,Male,29.0,5,103607.24,0,1,86334.64,"MortgageLoan,PersonalLoan"
15750970,0,Davidson,500,Spain,Male,40.0,1,99004.24,1,1,152845.99,PersonalLoan
15725772,0,Ch'in,654,Spain,Female,36.0,2,0.0,1,1,146652.11,"MortgageLoan,CertificateOfDeposit"
15692106,1,Rose,606,Spain,Female,25.0,3,147386.72,1,0,45482.04,"HomeEquityLoan,CheckingAccount,CreditCard"
15791533,1,Ch'ien,367,Spain,Male,42.0,6,93608.28,1,0,168816.73,CertificateOfDeposit
15715715,0,Artyomova,799,Spain,Male,38.0,2,0.0,1,1,59297.34,"SavingsAccount,PersonalLoan"
15785576,0,Mayrhofer,434,Germany,Male,71.0,9,119496.87,1,0,125848.88,CreditCard
15798834,0,Yefremov,719,Spain,Female,32.0,7,0.0,0,0,76264.27,AutoLoan
15744127,0,Kosovich,641,France,Female,37.0,2,0.0,1,0,3939.87,"CreditCard,CertificateOfDeposit"
15637427,0,Lu,461,Spain,Female,25.0,6,0.0,1,1,15306.29,"CertificateOfDeposit,SavingsAccount"
15576990,0,Dr. Taplin,790,Germany,Female,25.0,5,152885.77,1,0,58214.79,CheckingAccount
15615352,0,Ebelechukwu,588,France,Male,31.0,4,99607.37,0,1,35877.03,"CertificateOfDeposit,SavingsAccount"
15647333,0,Fleming,621,France,Male,27.0,4,137003.68,1,0,21254.06,CertificateOfDeposit
15572050,1,Yefimov,768,Germany,Male,48.0,3,122831.58,1,1,24533.89,SavingsAccount
15581370,0,Andreyeva,681,Spain,Male,38.0,2,99811.44,1,0,23531.5,"CertificateOfDeposit,MortgageLoan"
15813503,0,Pickering,606,Spain,Male,37.0,8,154712.58,1,0,89099.18,"CreditCard,HomeEquityLoan"
15769783,0,Allan,542,Spain,Male,37.0,8,0.0,1,1,807.06,RetirementAccount
15793135,0,Wang,713,Germany,Female,24.0,7,147687.24,1,1,121592.5,AutoLoan
15599182,0,Reynolds,597,Spain,Female,33.0,2,0.0,1,1,4700.66,"CreditCard,MortgageLoan"
15689517,0,Hales,635,France,Male,27.0,3,127009.83,1,0,161909.95,InvestmentFund
15641366,1,Y?an,599,Germany,Male,61.0,1,124737.96,0,1,90389.61,PersonalLoan
15588859,1,Rowley,496,Spain,Female,44.0,0,179356.28,1,0,2919.21,"PersonalLoan,InvestmentFund"
15732293,0,Chia,759,Spain,Male,31.0,8,0.0,1,1,99086.74,"InvestmentFund,CreditCard"
15568032,0,Moore,757,Germany,Male,31.0,1,127320.36,1,0,163170.32,"InvestmentFund,SavingsAccount,MortgageLoan"
15623525,0,Copeland,564,Spain,,31.0,0,125175.58,1,1,72757.33,RetirementAccount
15606601,0,Rishel,561,France,Female,22.0,6,186788.96,1,0,73286.8,"SavingsAccount,CheckingAccount"
15800811,0,Wan,702,France,Male,40.0,3,148556.74,0,1,146056.29,CreditCard
15610711,0,Eluemuno,678,Germany,Female,40.0,8,128644.46,0,0,167673.37,PersonalLoan
15809654,0,Hsia,707,France,Female,46.0,7,127476.73,1,1,146011.55,"PersonalLoan,CertificateOfDeposit"
15576077,0,Kelly,610,France,Female,27.0,9,159561.93,0,1,103381.47,CheckingAccount
15643378,0,Muir,744,France,Male,42.0,1,112419.92,1,1,83022.92,PersonalLoan
15566790,0,McIntyre,598,France,Male,28.0,8,129991.76,0,1,46041.08,"MortgageLoan,SavingsAccount"
15774402,0,Donaldson,562,Spain,Male,36.0,5,0.0,0,1,182843.24,MortgageLoan
15694641,0,Prof. Wright,621,Spain,Female,59.0,2,0.0,1,1,171364.18,"MortgageLoan,RetirementAccount"
15605916,1,Uvarova,659,France,Female,50.0,3,0.0,1,0,183399.12,InvestmentFund
15812356,0,Doherty,722,Germany,Female,40.0,6,89175.06,0,1,152883.95,"MortgageLoan,RetirementAccount"
15644179,1,Allen,606,France,Female,39.0,3,0.0,1,0,50560.45,"AutoLoan,RetirementAccount"
15771674,0,Dr. Ma,603,Spain,Female,39.0,5,162390.52,1,0,54702.66,"CheckingAccount,InvestmentFund"
15623314,0,Tucker,506,Germany,Female,59.0,3,190353.08,1,0,78365.75,CertificateOfDeposit
15613292,0,Ch'eng,715,France,Male,21.0,8,0.0,1,0,68666.63,"HomeEquityLoan,AutoLoan"
15813871,0,Hs?,690,France,Male,47.0,2,0.0,1,0,151375.73,"MortgageLoan,SavingsAccount"
15759480,0,H?,644,France,Female,40.0,10,139180.97,1,1,19959.67,InvestmentFund
15587712,0,Chimaijem,589,France,Male,36.0,8,114435.47,1,0,26955.72,MortgageLoan
15671165,0,Esomchi,592,France,Female,66.0,5,149950.19,1,1,76267.59,CertificateOfDeposit
15620746,0,Lorenzo,632,France,Male,42.0,4,126115.6,1,0,100998.5,RetirementAccount
15706537,0,Pirogov,577,Germany,Female,,7,111396.97,0,1,191070.01,InvestmentFund
15589312,0,Larkin,588,France,Male,30.0,3,115007.08,0,0,176858.5,MortgageLoan
15741180,0,Eddy,617,France,Male,54.0,6,102141.9,1,1,45325.26,RetirementAccount
15733888,1,Sells,668,Spain,,36.0,3,133686.52,1,0,190958.48,AutoLoan
15798532,0,Crawford,810,France,Male,32.0,9,120879.73,0,1,78896.59,"CreditCard,AutoLoan"
15577359,1,Bezrukov,767,Spain,Male,47.0,5,0.0,1,0,121964.46,CheckingAccount
15614936,0,Mancini,718,Spain,Female,49.0,10,82321.88,0,1,11144.4,MortgageLoan
15747647,0,Dr. Iadanza,589,Spain,Female,27.0,4,0.0,1,0,144181.48,"CreditCard,InvestmentFund"
15588566,0,Wilkinson,778,Spain,Male,33.0,5,116474.28,1,1,32757.55,"InvestmentFund,MortgageLoan"
15570141,0,P'eng,724,France,Female,34.0,3,132352.69,1,0,80320.3,MortgageLoan
15800793,0,St Clair,477,Germany,Female,39.0,4,182491.57,1,0,185830.72,CertificateOfDeposit
15572415,0,Preston,580,France,Male,34.0,6,0.0,1,1,160095.31,"CreditCard,MortgageLoan"
15635125,0,Findlay,566,Spain,Male,63.0,2,120787.18,1,1,52198.84,"RetirementAccount,PersonalLoan"
15636551,0,Nixon,711,France,Female,29.0,3,130181.47,1,0,31811.44,"RetirementAccount,CertificateOfDeposit"
15600912,0,Gorshkov,706,Germany,Male,32.0,5,88348.43,1,1,104181.78,"CreditCard,CheckingAccount"
15768476,0,Chukwubuikem,703,Spain,Male,31.0,6,0.0,1,1,67667.19,"CheckingAccount,PersonalLoan"
15650266,0,Medvedeva,679,Germany,Male,39.0,2,146186.28,1,1,193974.47,"AutoLoan,CheckingAccount"
15621004,1,Chukwuhaenye,603,France,Male,,7,0.0,1,0,198055.94,CreditCard
15748352,0,Endrizzi,598,Spain,Male,34.0,0,104488.17,0,1,43249.67,MortgageLoan
15788920,0,Ch'ang,836,Germany,Female,32.0,4,109196.67,1,0,55218.02,"CheckingAccount,HomeEquityLoan"
15743236,1,Piccio,687,France,Female,61.0,7,80538.56,1,0,131305.37,CertificateOfDeposit
